Age,Weight_kg,target_derm,age_squared,weight_zscore_by_breed,age_weight_interaction,breed_is_other,is_vaccinated,has_parasite_history,has_chronic_illness,has_allergies,has_skin_history,has_heart_history,has_dental_issues,has_kidney_history,has_surgery_history,no_previous_conditions,chronic_conditions_count,has_fever,has_diarrhea,has_weight_loss,has_pain,has_coughing,has_lethargy,has_weakness,has_vomiting,has_anorexia,has_sneezing,has_pains,has_loss_of_appetite,has_death,has_depression,has_lameness,has_nasal_discharge,has_uteria_inertia,has_fetopelvic_dispropotion,has_malpresentation,has_swelling,has_blindness,has_dehydration,has_dyspnea,has_difficulty_in_breathing,has_dullness,has_poor_appetite,has_skin_rashes,has_difficulty_breathing,has_emaciation,has_ruffled_feathers,gi_symptoms_count,respiratory_symptoms_count,systemic_symptoms_count,neurological_symptoms_count,dermatological_symptoms_count,total_symptoms_count,fever_and_diarrhea,fever_and_vomiting,weightloss_and_anorexia,pain_and_vomiting,coughing_and_sneezing,weakness_and_weightloss,breed_grouped_beagle,breed_grouped_boxer,breed_grouped_bulldog,breed_grouped_german shepherd,breed_grouped_golden retriever,breed_grouped_labrador retriever,breed_grouped_mixed breed,breed_grouped_poodle,breed_grouped_rottweiler,breed_grouped_yorkshire terrier,age_bucket_puppy,age_bucket_adult,age_bucket_senior,ruta_imagen
10.2,9.8,0,104.04,1.844231738440092,99.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\046_jpg.rf.25841e2d91ba7dd1556c96e5198e1956.jpg
5.7,9.8,0,32.49,-1.1452287110495074,55.86000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\dogs_162_jpg.rf.80b5a8f9c4b1aa5b866b48c100c67ebd.jpg
8.3,16.5,0,68.89000000000001,-1.1807749064047306,136.95000000000002,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_143_jpg.rf.907b31e3e00ca57fcf04d4630b0f3f58.jpg
10.8,31.6,0,116.64,-0.6585855352730443,341.28000000000003,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\HEALTHY_052_jpg.rf.b22fd22f90d070cf0c1cb1cf54f0e6cc.jpg
2.9,42.3,0,8.41,1.1907633992889142,122.67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_054_jpg.rf.85f1c36e5a13e0d1554affd71ea5fd34.jpg
14.7,34.6,0,216.09,-0.1554798565406078,508.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\Image_24_jpg.rf.cf0654f07c28b79c49d435a36845bd3c.jpg
13.3,24.8,0,176.89,0.5753231596688648,329.84000000000003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_168_jpg.rf.3fe33d8fce32191604cb2734aa8027dc.jpg
15.0,28.0,0,225.0,1.2641276934530212,420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\images-35_jpg.rf.051b1aad40859ee6ce83dde035cc3722.jpg
5.3,3.3,0,28.09,-1.496031812153975,17.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Healthy\dogs_041_jpg.rf.886da56b2e76922b396ba29d46f385b6.jpg
12.3,44.4,0,151.29000000000002,1.6401672184835254,546.12,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\Image_8_jpg.rf.cd2328cd9621f521d3b8e17cfd47640c.jpg
4.6,6.6,0,21.16,0.2663464765395562,30.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Healthy\HEALTHY_002_jpg.rf.33755169a2489359a6a8d659f0a7b417.jpg
5.7,3.4,1,32.49,-1.4446431421448356,19.38,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Dermatitis\pic0_jpg.rf.18251d594f0a3b331fc81bc3eedbb89a.jpg
13.7,8.4,0,187.69,1.124790358312139,115.08,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\HEALTHY_043_jpg.rf.35e3ab39ef34b7808a3c6888db9f0963.jpg
14.9,29.1,1,222.01,1.4979879421350673,433.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\ringworm\ringworm-11-_jpg.rf.27a9651e263909593bc85b67e48d666d.jpg
7.3,40.4,0,53.29,0.9267809962708292,294.92,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,1,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\039_jpg.rf.10683c065c6458043aa8ee72929a18a7.jpg
11.0,32.8,0,121.0,-0.3425874532125301,360.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\pic45_jpg.rf.c596c4b32fa2e5883fbc9f7afb368c1a.jpg
4.1,34.0,0,16.81,-0.0628007151409181,139.39999999999998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\dogs_163_jpg.rf.5a7289eef15aca3a418fea935a3c607a.jpg
14.1,5.9,0,198.81,-0.159926391916348,83.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\HEALTHY_036_jpg.rf.e47a135707c9f1f16d2b9e29163b4a50.jpg
7.5,24.1,0,56.25,0.2522976903215418,180.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_027_jpg.rf.2b74b2b104b78cc92db1021e6558bb4d.jpg
11.6,24.4,0,134.56,0.4880078730863235,283.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_051_jpg.rf.af46ad59f49ff07ef833dd26885d5cab.jpg
8.5,23.4,1,72.25,-2.113651865019914,198.9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Dermatitis\1000011978_x4_jpg.rf.f4ebd889f6d52127373da58614fb4b58.jpg
6.4,5.5,1,40.96000000000001,-0.2998759088698908,35.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Dermatitis\hotspot-115-_jpg.rf.722d61da626d51332ac4d28f3e0468c2.jpg
7.6,40.4,0,57.76,0.956458711002127,307.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_047_jpg.rf.c7c631800b57499cd302b8bd3d681dba.jpg
6.0,21.3,0,36.0,-0.1602938212467123,127.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_231_jpg.rf.766755fc1501b720617828b81c3c2568.jpg
7.3,17.8,0,53.29,-0.9043946125077672,129.94,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_025_jpg.rf.28ace147755548f0900939dcddc8b79d.jpg
13.3,31.4,0,176.89,1.0541733792148291,417.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,train\Healthy\pic17_jpg.rf.5df1675cd8b7f39a9ea69e580f1f8e2a.jpg
4.5,29.1,1,20.25,1.5139624904311797,130.95000000000002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\ringworm\751D91EA-5029-4605-908B-7BA9605612AC_jpeg_jpg.rf.61e2d2817fdb4e58a5730c66ccc71dde.jpg
10.3,31.9,0,106.09000000000002,-0.6275391800132981,328.57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\dogs_053_jpg.rf.750a008ca0417acfb65e8f2dfdec4672.jpg
4.6,7.5,1,21.16,0.7296193373291041,34.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000356_png_jpg.rf.59cf9ea41fbd608df354c2e090e9e294.jpg
8.1,8.0,0,65.61,0.919235678275581,64.8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_113_jpg.rf.116d1a79eda3ee0c115c42e7dc4ba2b9.jpg
11.6,26.1,0,134.56,0.8590978410621228,302.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_154_jpg.rf.db58f6ba38f4adf0394658b48e637e46.jpg
5.3,28.1,0,28.09,1.2956742739748273,148.93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_139_jpg.rf.fb38db3267a958aa382fcdafafa7e1b0.jpg
11.6,15.0,0,134.56,-1.6552992695134476,174.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_082_jpg.rf.6d81559aab69a8d14904054f2d8821d0.jpg
8.1,23.9,0,65.61,-1.6319143948856618,193.59,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\dogs_279_jpg.rf.1cabdb74dc75a7a4a1e9c35221d340b8.jpg
15.0,34.1,0,225.0,-0.2081973160844437,511.5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_139_jpg.rf.fb38db3267a958aa382fcdafafa7e1b0.jpg
13.7,35.3,0,187.69,-0.0330941060106519,483.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\dogs_143_jpg.rf.907b31e3e00ca57fcf04d4630b0f3f58.jpg
4.4,33.4,0,19.360000000000003,1.2578217209059714,146.96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\Image_10_jpeg_jpg.rf.33ee9f8dd5e6a40dee2162209bb9cc1f.jpg
5.3,7.0,1,28.09,0.4722455257793553,37.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,5,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\demodicosis\IMG_5257_jpeg_jpg.rf.84946f0935e0d24b61a6ab0d99a17786.jpg
11.0,36.2,0,121.0,0.1701287880339809,398.2000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_120_jpg.rf.4d18bf83113ad6476e240a10d4af122b.jpg
9.9,40.3,1,98.01,0.9087654675032848,398.97,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\demodicosis\scabies_136_png_jpg.rf.1726e67309bcc2a0fc5134f739624fc2.jpg
13.6,44.4,0,184.96,1.64740214697259,603.8399999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_106_jpg.rf.e1ab54a5c82d7059e59b75fb4664b1e4.jpg
4.3,6.6,1,18.49,0.1997942981476279,28.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Dermatitis\hotspot-101-_jpg.rf.0d3ace299d7b69f46e45d652753f841f.jpg
11.2,35.9,0,125.43999999999998,0.1872866400855538,402.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_002_jpg.rf.d776e87db93e768d05c1aff53f074f97.jpg
9.6,15.8,0,92.16,-1.3892707884383049,151.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\028_jpg.rf.09b7584b4337f06e302a81beffada0c5.jpg
5.5,25.8,0,30.25,0.483958022479631,141.9,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,5,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\images-57_jpg.rf.8b01c1cae7cea4b6107891236075d926.jpg
10.1,21.0,1,102.01,-0.2240738890690886,212.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\ringworm\ringworm-119-_jpg.rf.ad0ef9224cb4b426d98022740815ae79.jpg
5.3,35.0,0,28.09,0.0334522259022394,185.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\255_jpg.rf.7c3e3b22462debaa45319c1189549792.jpg
13.0,17.7,0,169.0,-0.974523177171236,230.1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\pic83_jpg.rf.adc352cff0d211210590426bf1d45686.jpg
8.1,3.0,0,65.61,-1.650197822181393,24.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_148_jpg.rf.444403b6bc70ff2f6b80ee43d1053822.jpg
15.0,4.2,0,225.0,-1.0335337820717194,63.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_084_jpg.rf.8091ecac65c89d1d86d73668a3c5409f.jpg
6.8,14.3,0,46.24,-0.6870199422444372,97.24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,5,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\HEALTHY_048_jpg.rf.d301605907fc0da9e1f8d8ce6d36903a.jpg
3.3,26.7,0,10.89,0.575599776240645,88.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\67_jpg.rf.707243c6d5b9435f3c83c598cf7bf911.jpg
11.5,30.9,0,132.25,-0.544409864369503,355.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\Image_18_jpg.rf.ce056692b7b00c8fdfe99baf5bc6a5fb.jpg
12.0,27.7,0,144.0,-1.3611911572072617,332.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\Untitled-design-2020-06-15T212709-126-1_png_jpg.rf.b568128e26b65b966cbd64df3020583c.jpg
2.5,27.4,0,6.25,0.9440636208111528,68.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_049_jpeg_jpg.rf.83a10948ed1ddd30996b9656f8b9e26f.jpg
5.7,45.0,0,32.49,1.6628227227616044,256.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\077_jpg.rf.312c813c59e1ff6199d661b0303ac343.jpg
1.7,33.7,0,2.89,-0.1887530390292145,57.290000000000006,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\images-8_jpg.rf.75905cbfef723b25864d2077fa2cffa0.jpg
4.7,11.5,0,22.090000000000003,-0.9721276206120364,54.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\047_jpg.rf.3622dd44ec2437ad7ebb655bcb8dadc2.jpg
5.7,8.4,1,32.49,-1.287782550233307,47.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,5,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Hypersensitivity\B9781416056638000070_f007-015-9781416056638_jpg.rf.d7b571cdf93b7b5b13c35ee5bbc580ac.jpg
1.5,14.2,0,2.25,-0.6972023593289944,21.3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\dogs_069_jpg.rf.562a0c8dc89d774e0410dd82be793800.jpg
10.0,27.7,1,100.0,-1.2143158002513126,277.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Dermatitis\1000010751_x16_jpg.rf.90d26fcfd46aaa0b44ce9f86b35e17cc.jpg
4.1,7.2,1,16.81,0.5751950503992549,29.52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Fungal_infections\FUNGAL-INFECTION_005_png_jpg.rf.ac96f7d80a396d4a6d63f57ea6ca06c6.jpg
6.4,42.4,0,40.96000000000001,1.2422047214784722,271.36,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\dogs_096_jpg.rf.22e968425da3b794b0477d11df173125.jpg
